customer_id,historical_claim_id,historical_policy_id,loss_date,report_date,cause_of_loss,first_line_of_address,county,state,zip_code,latitude,longitude,initial_estimate,total_paid,claim_duration_days,third_party_count,attorney_involved,public_adjuster_involved,litigated,claim_outcome
CUS00727,HCLM00727_03,HPOL00727_03,2023-04-27,2023-05-09,Water,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,55400,98800,311,6,1,1,1,Litigated and Settled
CUS00727,HCLM00727_04,HPOL00727_04,2022-08-25,2022-08-30,Water,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,47100,59000,144,4,0,1,0,Settled
CUS00727,HCLM00727_05,HPOL00727_05,2019-02-15,2019-03-01,Water,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,36300,42600,206,10,0,0,0,Paid
CUS00729,HCLM00729_01,HPOL00729_01,2023-02-08,2023-02-12,Vandalism,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,70300,70500,107,3,1,0,0,Closed Without Payment
CUS00729,HCLM00729_02,HPOL00729_02,2020-06-08,2020-06-09,Fire,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,77600,74200,202,10,1,0,0,Partially Paid
CUS00730,HCLM00730_01,HPOL00730_01,2018-09-15,2018-09-26,Vandalism,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,40700,63800,41,7,0,0,0,Settled
CUS00732,HCLM00732_01,HPOL00732_01,2020-07-15,2020-07-16,Water,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,55900,46200,40,5,0,1,0,Settled
CUS00733,HCLM00733_01,HPOL00733_01,2022-11-24,2022-12-01,Fire,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,19300,17200,555,13,0,0,1,Litigated and Settled
CUS00733,HCLM00733_02,HPOL00733_02,2024-02-02,2024-02-08,Hurricane,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,8300,14100,58,10,0,0,0,Partially Paid
CUS00734,HCLM00734_01,HPOL00734_01,2019-04-06,2019-04-13,Lightning,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,54300,79000,190,13,0,0,0,Denied
CUS00734,HCLM00734_02,HPOL00734_02,2020-04-05,2020-04-17,Hurricane,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,68200,86400,179,11,0,0,0,Denied
CUS00735,HCLM00735_01,HPOL00735_01,2021-07-29,2021-08-10,Water,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,67800,91800,208,7,0,0,0,Partially Paid
CUS00735,HCLM00735_02,HPOL00735_02,2023-07-11,2023-07-16,Wind,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,67700,48800,213,11,1,1,0,Withdrawn
CUS00738,HCLM00738_01,HPOL00738_01,2021-01-20,2021-01-20,Hurricane,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,21900,37700,191,7,0,0,0,Denied
CUS00738,HCLM00738_02,HPOL00738_02,2023-04-18,2023-04-23,Wind,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,7200,8700,171,7,0,1,0,Denied
CUS00739,HCLM00739_01,HPOL00739_01,2017-08-21,2017-08-26,Vandalism,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,37000,38700,441,3,0,0,1,Litigated and Adjudicated
CUS00739,HCLM00739_02,HPOL00739_02,2021-02-16,2021-02-28,Water,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,53200,44300,59,7,0,0,0,Paid
CUS00739,HCLM00739_03,HPOL00739_03,2021-05-24,2021-06-02,Water,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,76800,114100,159,5,0,0,0,Denied
CUS00739,HCLM00739_04,HPOL00739_04,2020-03-17,2020-03-31,Water,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,44600,31800,125,11,1,1,0,Settled
CUS00740,HCLM00740_01,HPOL00740_01,2017-07-01,2017-07-04,Hail,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,15000,19300,66,3,0,0,0,Denied
CUS00740,HCLM00740_02,HPOL00740_02,2019-03-21,2019-04-04,Lightning,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,20700,32500,76,7,0,0,0,Settled
CUS00740,HCLM00740_03,HPOL00740_03,2021-01-29,2021-02-02,Hurricane,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,30600,52600,46,3,1,0,1,Litigated and Adjudicated
CUS00741,HCLM00741_01,HPOL00741_01,2023-12-16,2023-12-29,Theft,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,32000,51500,90,5,0,0,0,Paid
CUS00742,HCLM00742_01,HPOL00742_01,2021-09-17,2021-09-23,Hurricane,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,52500,92000,186,4,0,1,0,Paid
CUS00742,HCLM00742_02,HPOL00742_02,2025-06-05,2025-06-13,Vandalism,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,33600,37700,533,7,1,0,1,Litigated and Adjudicated
CUS00742,HCLM00742_03,HPOL00742_03,2025-05-31,2025-06-07,Fire,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,72100,113400,110,9,0,0,0,Paid
CUS00743,HCLM00743_01,HPOL00743_01,2020-12-24,2021-01-03,Fire,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,4600,4400,190,12,1,0,0,Withdrawn
CUS00743,HCLM00743_02,HPOL00743_02,2020-04-12,2020-04-13,Lightning,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,56500,42600,113,5,0,0,0,Withdrawn
CUS00743,HCLM00743_03,HPOL00743_03,2019-11-26,2019-12-05,Wind,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,27900,41100,117,6,1,0,0,Denied
CUS00744,HCLM00744_01,HPOL00744_01,2019-03-18,2019-03-21,Water,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,66500,57100,221,4,1,0,0,Settled
CUS00744,HCLM00744_02,HPOL00744_02,2019-01-09,2019-01-17,Wind,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,66200,62800,92,7,0,0,0,Closed Without Payment
CUS00744,HCLM00744_03,HPOL00744_03,2019-07-17,2019-07-26,Freeze,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,77600,94500,126,8,0,0,0,Closed Without Payment
CUS00745,HCLM00745_01,HPOL00745_01,2020-03-19,2020-03-26,Fire,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,43600,69400,153,10,0,0,0,Partially Paid
CUS00745,HCLM00745_02,HPOL00745_02,2023-03-23,2023-03-31,Hurricane,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,79800,112400,126,4,0,0,0,Settled
CUS00745,HCLM00745_03,HPOL00745_03,2019-10-24,2019-10-26,Fire,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,6600,8200,213,5,0,0,0,Denied
CUS00746,HCLM00746_01,HPOL00746_01,2023-10-20,2023-10-21,Freeze,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,46100,70700,154,5,0,1,0,Closed Without Payment
CUS00746,HCLM00746_02,HPOL00746_02,2023-04-24,2023-04-27,Freeze,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,15400,20500,80,12,0,0,0,Settled
CUS00747,HCLM00747_01,HPOL00747_01,2018-09-05,2018-09-10,Freeze,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,65800,68200,100,10,0,0,1,Litigated and Adjudicated
CUS00750,HCLM00750_01,HPOL00750_01,2019-05-24,2019-06-04,Wind,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,45900,42800,96,8,0,1,0,Closed Without Payment
CUS00751,HCLM00751_01,HPOL00751_01,2020-03-03,2020-03-16,Theft,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,19800,28900,70,13,0,0,0,Closed Without Payment
CUS00751,HCLM00751_02,HPOL00751_02,2021-08-10,2021-08-20,Hail,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,48700,66400,69,13,0,0,0,Partially Paid
CUS00751,HCLM00751_03,HPOL00751_03,2017-07-27,2017-08-09,Wind,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,40100,65000,141,4,0,0,0,Paid
CUS00751,HCLM00751_04,HPOL00751_04,2018-02-05,2018-02-09,Fire,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,44900,66300,418,11,1,0,1,Litigated and Adjudicated
CUS00751,HCLM00751_05,HPOL00751_05,2018-04-06,2018-04-08,Hail,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,63900,89400,144,11,0,0,0,Paid
CUS00752,HCLM00752_01,HPOL00752_01,2022-11-23,2022-12-04,Vandalism,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,25600,39700,195,10,0,0,0,Denied
CUS00752,HCLM00752_02,HPOL00752_02,2021-05-25,2021-06-04,Fire,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,72600,71000,71,13,0,0,0,Withdrawn
CUS00753,HCLM00753_01,HPOL00753_01,2022-04-11,2022-04-11,Water,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,53800,80400,59,11,0,0,1,Litigated and Adjudicated
CUS00753,HCLM00753_02,HPOL00753_02,2021-02-08,2021-02-15,Theft,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,9300,10500,113,12,0,0,0,Paid
CUS00754,HCLM00754_01,HPOL00754_01,2019-01-15,2019-01-21,Wind,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,32400,46000,197,12,0,0,0,Denied
CUS00754,HCLM00754_02,HPOL00754_02,2019-04-25,2019-05-04,Hurricane,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,65100,58200,173,13,0,0,0,Withdrawn
CUS00755,HCLM00755_01,HPOL00755_01,2024-07-22,2024-07-29,Water,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,22500,29200,164,13,0,0,0,Paid
CUS00755,HCLM00755_02,HPOL00755_02,2020-12-28,2020-12-31,Wind,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,52100,46300,44,13,0,0,0,Closed Without Payment
CUS00756,HCLM00756_01,HPOL00756_01,2021-12-02,2021-12-08,Lightning,520 E Church St,Orange,FL,32801,28.542388,-81.368972,19500,21600,138,5,0,0,0,Closed Without Payment
CUS00756,HCLM00756_02,HPOL00756_02,2021-01-14,2021-01-28,Lightning,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,30000,29800,185,7,0,0,0,Closed Without Payment
CUS00757,HCLM00757_01,HPOL00757_01,2022-01-25,2022-02-05,Lightning,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,20300,27100,75,9,0,0,0,Denied
CUS00757,HCLM00757_02,HPOL00757_02,2022-05-28,2022-06-03,Lightning,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,72200,52300,188,10,1,0,1,Litigated and Settled
CUS00758,HCLM00758_01,HPOL00758_01,2023-05-15,2023-05-28,Water,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,5500,4300,145,5,0,1,0,Denied
CUS00759,HCLM00759_01,HPOL00759_01,2019-11-14,2019-11-21,Hurricane,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,31700,34400,167,13,0,0,0,Settled
CUS00760,HCLM00760_01,HPOL00760_01,2022-04-12,2022-04-22,Lightning,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,8500,13600,527,3,0,0,1,Litigated and Adjudicated
CUS00760,HCLM00760_02,HPOL00760_02,2025-04-24,2025-04-26,Hail,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,33800,25000,167,4,1,1,0,Partially Paid
CUS00761,HCLM00761_01,HPOL00761_01,2022-10-17,2022-10-19,Freeze,520 E Church St,Orange,FL,32801,28.542388,-81.368972,75200,88800,64,11,0,0,0,Denied
CUS00761,HCLM00761_02,HPOL00761_02,2023-02-21,2023-02-26,Wind,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,68900,113900,116,4,0,1,0,Partially Paid
CUS00762,HCLM00762_01,HPOL00762_01,2021-10-01,2021-10-12,Vandalism,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,57900,80000,19,3,0,1,0,Settled
CUS00763,HCLM00763_01,HPOL00763_01,2021-04-26,2021-04-30,Freeze,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,18900,18100,200,10,0,0,0,Denied
CUS00763,HCLM00763_02,HPOL00763_02,2018-06-06,2018-06-11,Fire,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,26500,21900,189,4,1,0,0,Denied
CUS00763,HCLM00763_03,HPOL00763_03,2021-05-31,2021-06-13,Freeze,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,56600,71700,225,8,1,0,0,Withdrawn
CUS00764,HCLM00764_01,HPOL00764_01,2020-01-02,2020-01-07,Wind,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,27500,26100,158,5,0,0,0,Settled
CUS00765,HCLM00765_01,HPOL00765_01,2021-07-06,2021-07-20,Lightning,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,73700,70700,60,7,1,0,0,Paid
CUS00766,HCLM00766_01,HPOL00766_01,2021-03-31,2021-04-12,Vandalism,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,46300,67200,94,5,0,0,0,Denied
CUS00767,HCLM00767_01,HPOL00767_01,2022-09-06,2022-09-10,Wind,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,25300,43900,173,6,0,0,0,Paid
CUS00769,HCLM00769_01,HPOL00769_01,2019-05-10,2019-05-15,Vandalism,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,62200,94600,207,3,0,0,0,Partially Paid
CUS00769,HCLM00769_02,HPOL00769_02,2020-08-31,2020-09-12,Wind,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,47900,39500,193,6,0,1,0,Denied
CUS00769,HCLM00769_03,HPOL00769_03,2018-05-24,2018-05-26,Wind,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,18700,14600,209,5,1,0,0,Closed Without Payment
CUS00769,HCLM00769_04,HPOL00769_04,2021-09-02,2021-09-05,Wind,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,68600,119600,89,11,0,0,0,Denied
CUS00769,HCLM00769_05,HPOL00769_05,2021-10-24,2021-11-07,Wind,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,13900,21100,20,3,0,0,0,Closed Without Payment
CUS00770,HCLM00770_01,HPOL00770_01,2021-04-07,2021-04-13,Hail,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,10800,7800,118,5,1,0,0,Partially Paid
CUS00770,HCLM00770_02,HPOL00770_02,2021-02-12,2021-02-23,Wind,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,7300,5600,38,13,0,0,0,Partially Paid
CUS00771,HCLM00771_01,HPOL00771_01,2021-07-23,2021-07-26,Freeze,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,50500,58100,77,10,0,0,0,Withdrawn
CUS00771,HCLM00771_02,HPOL00771_02,2021-11-01,2021-11-10,Freeze,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,68300,103300,405,8,0,0,1,Litigated and Settled
CUS00771,HCLM00771_03,HPOL00771_03,2019-06-24,2019-06-29,Vandalism,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,78800,121500,214,10,1,1,0,Closed Without Payment
CUS00772,HCLM00772_01,HPOL00772_01,2021-10-17,2021-10-30,Fire,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,74100,120800,42,6,0,0,0,Withdrawn
CUS00773,HCLM00773_01,HPOL00773_01,2020-03-23,2020-03-24,Lightning,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,18900,24700,83,7,0,1,0,Paid
CUS00773,HCLM00773_02,HPOL00773_02,2018-08-06,2018-08-20,Fire,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,14600,14400,59,12,0,0,0,Partially Paid
CUS00773,HCLM00773_03,HPOL00773_03,2018-11-28,2018-12-11,Fire,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,52400,48000,194,5,0,0,0,Denied
CUS00774,HCLM00774_01,HPOL00774_01,2022-10-02,2022-10-12,Wind,520 E Church St,Orange,FL,32801,28.542388,-81.368972,63500,113700,59,3,0,0,0,Settled
CUS00774,HCLM00774_02,HPOL00774_02,2019-05-18,2019-05-29,Water,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,52600,84200,209,3,1,0,0,Closed Without Payment
CUS00775,HCLM00775_01,HPOL00775_01,2023-01-28,2023-02-07,Fire,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,65400,66600,119,13,0,0,0,Paid
CUS00776,HCLM00776_01,HPOL00776_01,2023-01-27,2023-02-07,Vandalism,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,31400,42000,77,5,0,0,0,Closed Without Payment
CUS00776,HCLM00776_02,HPOL00776_02,2022-10-13,2022-10-17,Water,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,26100,39700,141,11,0,1,0,Closed Without Payment
CUS00776,HCLM00776_03,HPOL00776_03,2024-12-31,2025-01-04,Vandalism,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,68500,106800,207,13,0,0,1,Litigated and Settled
CUS00777,HCLM00777_01,HPOL00777_01,2021-10-10,2021-10-16,Freeze,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,7400,11600,141,8,0,0,0,Closed Without Payment
CUS00777,HCLM00777_02,HPOL00777_02,2020-01-23,2020-02-03,Hurricane,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,61300,58200,203,12,0,0,0,Denied
CUS00777,HCLM00777_03,HPOL00777_03,2022-01-24,2022-01-27,Wind,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,46100,62900,28,4,0,0,0,Partially Paid
CUS00778,HCLM00778_01,HPOL00778_01,2022-10-12,2022-10-20,Vandalism,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,46300,36600,54,4,0,0,0,Paid
CUS00779,HCLM00779_01,HPOL00779_01,2019-09-14,2019-09-20,Water,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,11100,9200,126,10,0,1,0,Partially Paid
CUS00780,HCLM00780_01,HPOL00780_01,2020-06-23,2020-06-27,Freeze,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,16000,12200,18,12,0,0,0,Denied
CUS00780,HCLM00780_02,HPOL00780_02,2019-12-30,2020-01-02,Fire,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,70100,90900,43,11,0,0,0,Denied
CUS00781,HCLM00781_01,HPOL00781_01,2019-07-02,2019-07-14,Hurricane,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,65400,103800,222,6,0,0,0,Partially Paid
CUS00781,HCLM00781_02,HPOL00781_02,2022-12-26,2023-01-05,Wind,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,47300,77400,104,11,0,0,0,Partially Paid
CUS00782,HCLM00782_01,HPOL00782_01,2022-07-18,2022-07-29,Water,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,7100,9600,19,4,0,0,0,Settled
CUS00783,HCLM00783_01,HPOL00783_01,2019-04-28,2019-05-02,Theft,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,66700,93500,108,8,0,0,0,Partially Paid
CUS00784,HCLM00784_01,HPOL00784_01,2022-05-15,2022-05-25,Wind,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,27900,49700,206,4,0,0,0,Withdrawn
CUS00784,HCLM00784_02,HPOL00784_02,2019-09-28,2019-10-01,Hail,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,31100,39500,68,4,0,1,0,Withdrawn
CUS00784,HCLM00784_03,HPOL00784_03,2021-03-14,2021-03-25,Theft,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,29600,34400,155,3,0,0,0,Partially Paid
CUS00784,HCLM00784_04,HPOL00784_04,2022-10-16,2022-10-18,Vandalism,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,16900,23300,82,9,0,0,0,Settled
CUS00784,HCLM00784_05,HPOL00784_05,2020-05-31,2020-06-04,Theft,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,70800,76800,205,13,0,0,1,Litigated and Settled
CUS00785,HCLM00785_01,HPOL00785_01,2020-04-01,2020-04-03,Freeze,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,68500,77300,105,6,0,0,0,Withdrawn
CUS00785,HCLM00785_02,HPOL00785_02,2021-07-21,2021-07-25,Vandalism,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,57200,95500,197,11,0,0,0,Closed Without Payment
CUS00785,HCLM00785_03,HPOL00785_03,2020-07-13,2020-07-15,Theft,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,4400,5600,53,7,0,0,0,Paid
CUS00786,HCLM00786_01,HPOL00786_01,2019-12-28,2020-01-11,Hail,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,16400,29400,158,11,0,0,0,Denied
CUS00787,HCLM00787_01,HPOL00787_01,2022-01-06,2022-01-07,Vandalism,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,55400,54600,149,8,0,0,0,Withdrawn
CUS00787,HCLM00787_02,HPOL00787_02,2018-07-11,2018-07-24,Freeze,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,70100,83400,23,12,0,0,0,Partially Paid
CUS00788,HCLM00788_01,HPOL00788_01,2021-08-27,2021-08-30,Wind,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,73700,104400,121,6,0,0,0,Denied
CUS00789,HCLM00789_01,HPOL00789_01,2018-08-16,2018-08-21,Freeze,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,55800,86500,140,5,0,0,0,Paid
CUS00789,HCLM00789_02,HPOL00789_02,2021-08-06,2021-08-17,Theft,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,72800,90400,203,8,0,1,0,Closed Without Payment
CUS00790,HCLM00790_01,HPOL00790_01,2021-10-27,2021-11-10,Theft,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,73200,70100,75,10,0,0,1,Litigated and Settled
CUS00790,HCLM00790_02,HPOL00790_02,2020-11-10,2020-11-19,Theft,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,17800,17400,169,7,0,0,0,Paid
CUS00790,HCLM00790_03,HPOL00790_03,2020-10-24,2020-11-01,Theft,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,4000,5000,221,6,0,0,0,Withdrawn
CUS00791,HCLM00791_01,HPOL00791_01,2021-05-17,2021-05-19,Water,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,30300,38900,122,9,0,1,0,Paid
CUS00792,HCLM00792_01,HPOL00792_01,2022-12-10,2022-12-21,Water,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,10200,17500,99,8,1,1,0,Denied
CUS00793,HCLM00793_01,HPOL00793_01,2021-07-16,2021-07-20,Wind,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,56000,74400,95,4,0,1,0,Denied
CUS00793,HCLM00793_02,HPOL00793_02,2022-08-25,2022-09-07,Vandalism,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,35000,39100,133,11,0,0,0,Closed Without Payment
CUS00793,HCLM00793_03,HPOL00793_03,2020-10-21,2020-10-21,Wind,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,56400,81700,67,3,0,0,0,Partially Paid
CUS00794,HCLM00794_01,HPOL00794_01,2023-03-19,2023-04-01,Water,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,31200,29800,220,5,0,1,0,Settled
CUS00794,HCLM00794_02,HPOL00794_02,2019-12-27,2020-01-01,Fire,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,6600,7500,60,12,0,0,0,Settled
CUS00795,HCLM00795_01,HPOL00795_01,2018-04-30,2018-05-10,Freeze,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,67500,120400,209,8,0,1,0,Withdrawn
CUS00795,HCLM00795_02,HPOL00795_02,2019-09-21,2019-10-02,Hurricane,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,53100,49500,106,10,0,0,0,Closed Without Payment
CUS00796,HCLM00796_01,HPOL00796_01,2020-09-26,2020-10-10,Water,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,17000,18400,173,5,0,0,0,Settled
CUS00796,HCLM00796_02,HPOL00796_02,2022-02-02,2022-02-09,Vandalism,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,73500,126900,125,11,0,0,0,Paid
CUS00796,HCLM00796_03,HPOL00796_03,2021-07-20,2021-08-01,Hurricane,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,60400,50800,57,4,0,0,0,Paid
CUS00798,HCLM00798_01,HPOL00798_01,2022-01-17,2022-01-27,Fire,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33500,43800,180,12,0,0,0,Closed Without Payment
CUS00799,HCLM00799_01,HPOL00799_01,2022-01-03,2022-01-11,Hail,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74700,79000,208,5,0,1,0,Paid
CUS00800,HCLM00800_01,HPOL00800_01,2024-10-28,2024-11-04,Wind,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,47900,56700,555,3,0,0,1,Litigated and Settled
CUS00800,HCLM00800_02,HPOL00800_02,2022-10-29,2022-11-07,Wind,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,37000,48200,145,10,0,0,0,Settled
CUS00800,HCLM00800_03,HPOL00800_03,2022-09-12,2022-09-20,Wind,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,25900,26500,180,5,0,1,0,Partially Paid
CUS00800,HCLM00800_04,HPOL00800_04,2021-08-11,2021-08-22,Freeze,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,16100,20200,73,4,0,0,0,Denied
CUS00801,HCLM00801_01,HPOL00801_01,2020-05-06,2020-05-06,Theft,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,77900,110300,48,13,0,0,0,Partially Paid
CUS00802,HCLM00802_01,HPOL00802_01,2022-06-06,2022-06-12,Hurricane,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,46700,39000,46,8,0,0,0,Withdrawn
CUS00802,HCLM00802_02,HPOL00802_02,2022-07-07,2022-07-12,Hail,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,75200,101100,377,6,1,0,1,Litigated and Settled
CUS00803,HCLM00803_01,HPOL00803_01,2024-10-02,2024-10-13,Lightning,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,53500,77800,424,4,0,0,1,Litigated and Adjudicated
CUS00803,HCLM00803_02,HPOL00803_02,2021-05-22,2021-06-03,Water,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,15600,17100,184,9,0,1,0,Withdrawn
